Cattle_ID,Breed,Region,Country,Climate_Zone,Management_System,Age_Months,Weight_kg,Parity,Lactation_Stage,Days_in_Milk,Feed_Type,Feed_Quantity_kg,Feeding_Frequency,Water_Intake_L,Walking_Distance_km,Grazing_Duration_hrs,Rumination_Time_hrs,Resting_Hours,Ambient_Temperature_C,Humidity_percent,Season,Housing_Score,FMD_Vaccine,Brucellosis_Vaccine,HS_Vaccine,BQ_Vaccine,Anthrax_Vaccine,IBR_Vaccine,BVD_Vaccine,Rabies_Vaccine,Previous_Week_Avg_Yield,Body_Condition_Score,Milking_Interval_hrs,Date,Farm_ID,Milk_Yield_L
CATTLE_223434,Africander,Global,IN,Continental,Semi_Intensive,42,596.2,1,Early,91,Pasture_Grass,8.4,5,44.7,5.25,10.0,7.1,6.6,24.8,54.0,Autumn,0.92,1,1,0,1,1,1,1,1,3.72,3.5,24,2022-10-15,FARM_0380,4.04
CATTLE_223450,White_Fulani,Europe_NA,IN,Subtropical,Pastoral,111,610.7,2,Mid,281,Crop_Residues,12.1,2,58.5,4.56,7.2,10.8,14.1,-9.7,40.1,Winter,0.34,1,1,1,0,0,0,1,0,0.92,3.5,12,2023-02-23,FARM_0722,0.97
CATTLE_223461,Tharparkar,Global,IN,Arid,Mixed,122,571.5,4,Mid,229,Silage,8.8,2,71.9,4.93,9.0,8.2,8.9,25.1,50.9,Summer,0.53,1,1,1,0,0,1,1,1,4.1,3.0,8,2023-04-02,FARM_0751,4.03
CATTLE_223467,Kenana,Oceania,IN,Continental,Intensive,66,571.4,4,Late,33,Pasture_Grass,12.0,4,39.0,5.16,8.3,8.0,8.8,10.8,67.7,Autumn,0.58,1,0,0,0,1,0,1,1,8.97,4.0,12,2023-10-21,FARM_0674,8.7
CATTLE_223504,Red_Sindhi,South_America,IN,Subtropical,Mixed,81,434.1,1,Early,339,Green_Fodder,17.3,1,46.8,4.1,1.9,9.7,10.7,35.3,35.4,Winter,0.41,0,1,1,1,1,0,0,1,7.84,4.0,12,2022-06-11,FARM_0299,7.64
CATTLE_223515,Guernsey,Europe_NA,IN,Continental,Pastoral,115,528.2,2,Late,33,Mixed_Feed,16.1,2,20.0,7.04,5.2,7.6,13.1,11.6,51.8,Monsoon,0.59,1,1,1,0,0,0,1,1,12.15,4.5,8,2024-06-21,FARM_0492,10.28
CATTLE_223519,Holstein-Friesian,Global,IN,Subtropical,Intensive,68,295.5,6,Mid,287,Dry_Fodder,11.9,2,61.1,5.94,5.3,8.4,12.5,22.9,35.8,Spring,0.85,1,1,1,0,0,0,0,0,17.83,3.0,12,2024-06-02,FARM_0582,16.91
CATTLE_223520,Kenana,South_Asia,IN,Subtropical,Extensive,70,734.8,4,Mid,284,Crop_Residues,15.7,3,34.9,3.65,6.3,6.7,10.4,29.9,50.5,Monsoon,0.56,0,1,1,0,0,0,1,1,6.59,2.5,12,2023-07-31,FARM_0427,6.3
CATTLE_223575,Sahiwal,Europe_NA,IN,Temperate,Intensive,40,297.5,2,Mid,256,Silage,14.5,3,22.5,4.63,1.0,11.0,9.0,14.5,72.8,Winter,0.59,1,0,1,0,1,1,1,1,13.97,3.5,24,2022-11-08,FARM_0015,13.99
CATTLE_223589,Tipo_Carora,South_Asia,IN,Tropical,Intensive,76,501.6,6,Late,143,Pasture_Grass,17.3,3,71.8,3.76,9.8,9.4,8.0,5.4,53.8,Spring,0.41,1,0,1,1,1,0,1,1,7.88,3.5,12,2023-08-17,FARM_0187,7.32
CATTLE_223602,Kankrej,Europe_NA,IN,Continental,Pastoral,26,617.5,6,Mid,32,Silage,14.9,4,72.0,2.42,7.3,7.5,8.0,34.0,40.7,Autumn,0.43,0,1,1,0,0,0,1,1,5.07,3.0,12,2024-06-21,FARM_0351,1.74
CATTLE_223604,Guernsey,South_America,IN,Subtropical,Mixed,92,736.0,4,Late,192,Mixed_Feed,11.1,3,60.5,4.2,8.8,6.3,12.1,10.8,70.0,Summer,0.43,0,1,1,1,1,1,1,1,9.62,2.5,12,2023-09-04,FARM_0190,9.3
CATTLE_223608,Girolando,Africa,IN,Tropical,Semi_Intensive,129,624.2,6,Mid,185,Green_Fodder,9.9,5,48.9,2.83,6.6,5.7,12.5,7.3,61.0,Summer,0.68,1,0,1,0,1,1,0,0,19.19,3.5,6,2024-07-02,FARM_0859,18.57
CATTLE_223624,Hariana,Africa,IN,Tropical,Intensive,101,293.6,6,Mid,16,Mixed_Feed,7.0,2,62.1,5.22,5.4,8.6,5.7,21.5,55.1,Winter,0.97,1,1,1,1,1,0,0,1,5.35,4.5,8,2022-10-07,FARM_0085,5.66
CATTLE_223657,Ongole,South_America,IN,Continental,Extensive,136,678.9,5,Late,268,Concentrates,12.7,2,96.4,4.2,1.1,8.3,12.4,-10.0,49.2,Monsoon,0.93,1,1,1,1,1,0,1,1,4.97,3.0,12,2024-07-06,FARM_0067,5.65
CATTLE_223660,Red_Sindhi,Europe_NA,IN,Temperate,Mixed,84,678.2,1,Mid,334,Crop_Residues,11.0,3,94.7,5.58,7.6,11.9,11.6,15.5,11.7,Summer,0.82,1,0,1,0,1,0,0,0,6.11,2.5,8,2024-09-05,FARM_0924,8.02
CATTLE_223671,Fleckvieh,Africa,IN,Temperate,Extensive,26,271.3,2,Early,9,Concentrates,7.7,3,86.4,0.5,7.6,6.9,5.0,13.3,21.0,Monsoon,0.69,0,1,1,0,0,1,1,0,10.48,3.0,6,2023-08-19,FARM_0786,13.07
CATTLE_223700,Exotic_Local_Cross,South_America,IN,Subtropical,Intensive,41,512.3,1,Mid,84,Dry_Fodder,10.2,1,24.8,5.72,4.3,9.3,7.2,39.7,79.0,Autumn,0.33,0,1,0,0,1,1,1,1,15.19,3.0,12,2022-09-07,FARM_0520,15.7
CATTLE_223715,Danish_Red,Global,IN,Continental,Intensive,112,339.6,5,Mid,280,Green_Fodder,21.4,5,84.2,1.7,7.9,4.0,17.2,15.8,42.0,Spring,0.35,0,0,1,0,1,0,1,0,12.75,4.5,12,2022-06-17,FARM_0178,12.86
CATTLE_223745,NDama,Oceania,IN,Subtropical,Intensive,121,508.5,3,Early,55,Mixed_Feed,14.3,1,53.8,3.65,7.4,9.8,8.4,20.6,44.3,Winter,0.64,1,1,0,1,0,1,1,1,4.13,3.5,8,2022-08-02,FARM_0429,4.57
CATTLE_223747,Sahiwal,Oceania,IN,Arid,Extensive,54,601.8,5,Late,130,Mixed_Feed,11.8,3,59.9,3.42,4.2,7.7,8.7,29.4,83.6,Summer,0.48,0,1,0,1,1,1,0,1,9.05,3.0,12,2023-12-10,FARM_0596,8.75
CATTLE_223775,Gir,South_Asia,IN,Subtropical,Mixed,82,681.3,3,Mid,189,Pasture_Grass,14.7,5,62.1,4.32,4.9,8.7,11.2,28.9,30.3,Autumn,0.68,0,1,0,1,1,0,1,1,9.9,3.0,12,2022-12-30,FARM_0520,9.25
CATTLE_223798,Ankole,Oceania,IN,Temperate,Extensive,31,328.1,6,Early,329,Hay,13.9,4,64.0,5.2,9.7,10.0,12.4,11.0,86.4,Autumn,0.46,1,1,0,1,0,0,1,1,0.75,4.0,12,2022-03-19,FARM_0565,0.0
CATTLE_223822,Holstein_Zebu_Cross,Europe_NA,IN,Arid,Semi_Intensive,88,382.4,4,Early,52,Pasture_Grass,11.5,1,88.3,1.05,8.7,6.3,14.1,45.0,94.0,Monsoon,0.81,1,1,1,1,1,1,0,1,17.97,3.0,24,2022-03-19,FARM_0115,18.03
CATTLE_223827,Norwegian_Red,South_America,IN,Mediterranean,Semi_Intensive,54,481.8,2,Mid,240,Dry_Fodder,16.4,3,45.5,5.56,8.5,8.0,10.9,12.4,72.9,Summer,0.97,1,1,1,0,1,1,0,1,15.23,4.0,24,2023-12-12,FARM_0769,15.08
CATTLE_223870,Ayrshire,South_Asia,IN,Mediterranean,Semi_Intensive,53,618.1,2,Late,61,Pasture_Grass,9.9,3,45.5,4.6,7.5,8.2,6.8,8.5,18.3,Monsoon,0.88,1,1,1,1,1,1,1,1,9.25,3.5,12,2022-07-12,FARM_0296,7.38
CATTLE_223882,Brown_Swiss,South_America,IN,Temperate,Intensive,141,334.8,2,Mid,281,Concentrates,8.8,2,27.6,2.62,5.0,13.7,10.0,1.1,73.0,Winter,0.34,1,1,1,1,1,1,1,1,11.09,2.5,12,2022-07-18,FARM_0137,11.05
CATTLE_223914,Krishna_Valley,Africa,IN,Arid,Intensive,107,319.7,5,Mid,269,Mixed_Feed,10.0,2,92.9,4.39,4.9,8.8,11.7,38.1,64.3,Summer,0.78,1,1,1,1,1,1,1,0,3.48,3.5,12,2022-11-27,FARM_0423,2.73
CATTLE_223958,Hariana,South_Asia,IN,Arid,Mixed,27,630.3,5,Late,13,Dry_Fodder,11.4,4,88.7,1.3,11.6,7.1,10.9,14.7,50.1,Monsoon,0.91,1,1,0,1,0,0,1,0,5.6,4.0,12,2022-05-06,FARM_0326,3.11
CATTLE_223968,Kankrej,South_America,IN,Continental,Pastoral,94,462.4,5,Late,205,Hay,12.8,4,47.5,2.47,7.3,5.7,10.5,27.3,59.8,Spring,0.76,1,0,1,1,1,0,0,1,4.84,3.0,12,2022-02-06,FARM_0168,4.85
CATTLE_223969,Simmental,Africa,IN,Temperate,Pastoral,63,300.9,5,Mid,218,Concentrates,12.1,2,83.7,2.19,6.8,9.2,9.7,28.3,65.3,Monsoon,0.95,0,1,0,1,0,1,0,1,11.1,4.5,12,2022-05-14,FARM_0891,10.63
CATTLE_223989,Krishna_Valley,South_America,IN,Arid,Pastoral,34,493.0,6,Late,207,Dry_Fodder,12.5,2,85.8,2.83,5.6,8.3,8.7,22.6,55.8,Monsoon,0.63,1,1,0,0,0,0,1,1,5.56,4.5,12,2023-04-30,FARM_0408,4.28
CATTLE_224001,White_Fulani,Oceania,IN,Subtropical,Pastoral,26,313.0,1,Late,326,Green_Fodder,9.4,5,73.9,4.79,4.8,7.1,10.0,9.9,59.1,Spring,0.61,0,1,0,1,0,1,0,1,3.65,3.0,12,2022-07-02,FARM_0260,3.13
CATTLE_224004,Boran,South_Asia,IN,Mediterranean,Semi_Intensive,69,609.3,1,Late,109,Crop_Residues,9.5,2,53.7,3.44,5.1,9.4,8.4,13.1,74.7,Monsoon,0.82,1,0,1,0,1,0,1,1,0.0,3.5,12,2022-08-20,FARM_0419,0.88
CATTLE_224019,Africander,Africa,IN,Arid,Mixed,137,700.6,3,Late,264,Hay,15.5,3,46.6,3.42,2.8,9.2,9.7,21.6,66.9,Autumn,0.7,1,1,1,1,1,1,1,0,4.18,4.0,12,2023-04-19,FARM_0253,3.28
CATTLE_224023,Guernsey,South_America,IN,Subtropical,Pastoral,44,742.0,1,Mid,120,Green_Fodder,14.9,5,61.0,3.93,9.8,13.5,13.1,18.1,71.9,Spring,0.69,1,1,1,0,1,1,1,1,17.79,3.5,12,2022-05-04,FARM_0442,16.03
CATTLE_224035,Danish_Red,Africa,IN,Mediterranean,Mixed,103,368.3,1,Mid,105,Mixed_Feed,12.2,5,57.7,2.2,4.3,6.2,5.1,28.3,58.3,Winter,0.88,1,1,1,1,1,1,1,1,14.46,3.5,12,2024-08-29,FARM_0503,13.5
CATTLE_224046,Africander,Oceania,IN,Arid,Semi_Intensive,61,584.5,1,Late,332,Concentrates,13.8,1,72.3,1.27,6.4,8.3,7.2,13.5,56.0,Spring,0.38,0,1,1,0,1,1,0,1,5.99,2.5,12,2022-12-31,FARM_0662,3.78
CATTLE_224074,Zebu_Cross_Brazil,Global,IN,Tropical,Pastoral,53,435.3,5,Early,36,Dry_Fodder,9.1,4,64.3,4.13,5.4,8.3,5.2,20.9,64.1,Summer,0.44,1,1,1,0,1,1,0,1,9.87,3.0,12,2022-03-10,FARM_0262,14.09
CATTLE_224109,Ongole,Global,IN,Subtropical,Intensive,102,494.8,5,Early,199,Pasture_Grass,7.5,1,71.2,4.11,11.1,5.1,11.2,15.2,56.1,Monsoon,0.78,0,1,0,1,1,0,1,1,5.79,3.5,12,2024-06-04,FARM_0352,4.61
CATTLE_224114,Kenana,Africa,IN,Mediterranean,Semi_Intensive,134,434.3,6,Early,238,Mixed_Feed,9.9,2,80.4,4.17,1.5,9.1,13.4,33.2,46.0,Autumn,0.73,0,0,0,0,1,0,1,1,6.39,4.0,12,2024-08-24,FARM_0213,9.29
CATTLE_224128,Jersey,South_America,IN,Arid,Mixed,69,424.3,1,Late,338,Pasture_Grass,19.2,2,62.3,4.87,10.9,10.6,11.4,23.5,60.1,Autumn,0.84,1,0,1,1,0,1,1,1,5.82,3.5,12,2022-11-21,FARM_0982,6.56
CATTLE_224140,NDama,Africa,IN,Tropical,Extensive,41,272.9,1,Early,108,Pasture_Grass,10.6,4,74.4,2.97,4.2,5.7,7.8,-1.6,100.0,Winter,0.78,0,0,1,1,0,1,1,1,2.24,3.5,12,2023-05-23,FARM_0094,0.01
CATTLE_224146,Guernsey,Africa,IN,Tropical,Semi_Intensive,45,387.6,2,Mid,284,Silage,14.4,2,86.6,0.5,9.7,4.4,12.8,17.9,42.7,Autumn,0.47,0,1,1,1,0,1,1,1,15.86,3.5,8,2023-10-16,FARM_0913,15.14
CATTLE_224168,Ankole,Oceania,IN,Temperate,Intensive,94,273.8,1,Early,54,Mixed_Feed,17.7,4,71.7,8.08,12.6,7.9,13.6,25.6,55.5,Summer,0.94,0,0,0,0,0,1,0,0,6.26,3.5,12,2023-12-06,FARM_0727,8.97
CATTLE_224232,Hariana,Europe_NA,IN,Subtropical,Semi_Intensive,81,401.8,6,Late,121,Hay,7.1,2,40.3,1.73,3.8,7.3,10.2,19.1,47.3,Spring,0.31,1,0,1,1,1,0,0,0,9.23,3.5,12,2022-11-11,FARM_0389,7.01
CATTLE_224267,White_Fulani,Oceania,IN,Mediterranean,Mixed,34,586.0,4,Mid,190,Silage,9.4,2,51.8,3.29,7.6,7.3,14.7,11.4,49.0,Summer,0.4,0,0,0,1,1,1,0,0,5.53,2.0,12,2023-05-31,FARM_0969,6.0
CATTLE_224270,Fleckvieh,Oceania,IN,Temperate,Extensive,143,334.9,2,Early,259,Hay,15.2,2,52.7,4.82,10.6,7.6,9.1,8.5,42.2,Summer,0.6,0,0,1,1,0,1,1,0,19.61,3.0,24,2022-09-18,FARM_0464,19.44
CATTLE_224271,Rathi,South_America,IN,Temperate,Intensive,106,729.9,1,Late,112,Green_Fodder,10.8,2,55.2,3.24,3.2,6.7,9.1,33.6,66.0,Winter,0.65,1,0,0,0,1,0,0,0,4.45,3.5,12,2023-02-04,FARM_0948,4.08
CATTLE_224298,Red_Poll_Africa,South_Asia,IN,Temperate,Mixed,131,645.6,6,Early,356,Silage,10.3,5,51.8,10.12,4.1,8.5,9.3,-0.0,81.8,Spring,0.67,1,1,1,1,0,1,0,0,6.82,3.5,8,2022-07-21,FARM_0595,4.72
CATTLE_224315,Brown_Swiss,Global,IN,Subtropical,Extensive,130,654.8,2,Mid,165,Mixed_Feed,14.8,3,66.3,4.53,7.5,6.4,11.8,12.1,69.7,Autumn,0.58,1,0,1,1,0,1,1,0,17.16,3.5,12,2022-10-08,FARM_0184,15.16
CATTLE_224355,Butana,South_America,IN,Arid,Pastoral,60,699.5,5,Mid,73,Concentrates,16.7,4,45.0,5.58,4.5,7.5,15.6,26.3,66.1,Autumn,0.95,0,0,1,0,1,1,0,0,12.39,3.0,12,2024-06-12,FARM_0490,10.6
CATTLE_224358,Jersey_Zebu_Cross,Africa,IN,Subtropical,Intensive,35,272.3,3,Mid,299,Green_Fodder,18.6,5,23.9,5.93,9.5,12.0,9.8,34.0,50.2,Spring,0.78,1,0,0,0,0,1,1,0,7.79,2.5,12,2022-01-15,FARM_0310,9.03
CATTLE_224361,Ongole,Africa,IN,Temperate,Pastoral,67,266.5,3,Early,86,Concentrates,11.8,2,102.9,2.01,4.9,8.8,12.1,45.0,33.2,Autumn,0.69,1,1,1,0,0,1,1,0,7.06,3.5,12,2022-11-23,FARM_0173,7.28
CATTLE_224374,Kankrej,Global,IN,Mediterranean,Semi_Intensive,113,482.1,6,Late,90,Dry_Fodder,14.1,5,65.7,3.02,7.3,7.2,8.7,24.5,62.0,Spring,0.56,1,0,0,1,1,1,0,1,3.28,3.5,8,2023-05-05,FARM_0740,6.54
CATTLE_224380,Normande,Oceania,IN,Continental,Pastoral,91,420.4,3,Late,135,Hay,16.3,2,59.7,5.86,1.6,7.9,11.0,39.1,62.5,Winter,0.93,1,0,0,1,1,0,0,0,16.87,2.5,12,2023-08-02,FARM_0295,17.11
CATTLE_224381,Tharparkar,Oceania,IN,Subtropical,Extensive,128,264.8,2,Early,148,Hay,12.9,1,69.2,2.54,12.3,6.8,7.7,24.1,72.4,Winter,0.54,0,1,1,1,1,1,0,1,0.0,3.0,12,2023-01-02,FARM_0734,0.62
CATTLE_224384,White_Fulani,Oceania,IN,Mediterranean,Mixed,53,276.5,5,Mid,133,Dry_Fodder,11.0,2,25.7,3.19,4.7,6.6,8.9,9.3,100.0,Spring,0.69,0,1,0,1,0,1,0,1,7.38,2.5,12,2024-09-14,FARM_0615,10.2
CATTLE_224398,Australian_Milking_Zebu,Global,IN,Arid,Mixed,110,450.4,5,Late,132,Concentrates,18.2,4,69.5,7.69,4.3,7.0,12.7,21.4,88.0,Winter,0.55,0,1,0,1,1,0,0,0,4.05,3.5,12,2022-01-29,FARM_0939,6.16
CATTLE_224405,Zebu_Cross_Brazil,Global,IN,Subtropical,Pastoral,94,439.8,4,Early,131,Concentrates,10.1,4,72.4,1.02,6.2,6.3,10.9,8.5,92.4,Spring,0.31,0,1,1,1,1,1,0,1,11.65,3.0,6,2023-06-17,FARM_0862,10.32
CATTLE_224408,Tipo_Carora,Global,IN,Temperate,Extensive,33,531.5,2,Mid,291,Green_Fodder,12.3,3,87.3,5.06,7.8,8.0,9.2,24.2,54.0,Summer,0.36,0,1,1,0,0,0,1,1,7.41,3.5,12,2022-03-02,FARM_0751,6.01
CATTLE_224418,Ayrshire,Global,IN,Temperate,Pastoral,107,564.2,1,Mid,217,Hay,14.2,5,93.0,5.15,5.9,5.4,12.8,14.0,48.0,Autumn,0.97,0,0,0,1,1,0,1,1,22.2,3.0,12,2022-12-05,FARM_0880,21.89
CATTLE_224435,Africander,Europe_NA,IN,Mediterranean,Semi_Intensive,102,637.2,1,Early,235,Mixed_Feed,8.9,2,46.9,2.48,8.8,11.4,8.9,42.8,29.8,Winter,0.95,1,1,1,1,1,0,0,0,0.66,3.0,12,2022-04-13,FARM_0780,1.13
CATTLE_224442,Tipo_Carora,South_Asia,IN,Continental,Intensive,131,472.5,5,Late,331,Concentrates,7.6,4,78.1,6.67,12.3,9.6,13.2,6.3,74.3,Spring,0.95,0,1,1,1,1,1,1,1,6.66,3.0,6,2022-08-26,FARM_0566,7.04
CATTLE_224455,White_Fulani,Europe_NA,IN,Mediterranean,Pastoral,52,519.3,3,Early,62,Silage,14.1,4,33.6,6.89,5.1,8.2,10.2,23.9,48.1,Spring,0.57,1,1,1,0,0,0,0,0,4.47,3.0,8,2022-10-09,FARM_0582,3.86
CATTLE_224456,Jersey,Oceania,IN,Arid,Intensive,24,619.8,2,Mid,142,Pasture_Grass,10.8,5,41.3,4.37,6.2,7.1,9.0,26.7,67.7,Summer,0.7,0,0,0,0,1,1,1,0,7.27,3.0,12,2022-12-29,FARM_0949,5.92
CATTLE_224489,Tipo_Carora,Global,IN,Temperate,Intensive,64,306.7,5,Early,335,Mixed_Feed,15.6,3,47.8,4.44,8.5,7.6,7.2,25.1,36.8,Spring,0.52,1,1,0,0,0,0,0,1,5.44,2.5,24,2023-01-30,FARM_0228,7.35
CATTLE_224494,Illawarra_Shorthorn,South_Asia,IN,Continental,Mixed,29,701.8,2,Late,219,Concentrates,14.7,3,76.1,3.34,4.9,9.8,12.5,16.7,72.4,Monsoon,0.4,1,0,0,0,0,0,1,1,1.83,3.5,12,2024-05-05,FARM_0438,1.41
CATTLE_224507,Fleckvieh,Europe_NA,IN,Mediterranean,Extensive,88,615.5,3,Mid,148,Pasture_Grass,13.5,3,75.9,4.3,3.5,11.5,15.4,37.1,31.2,Spring,0.89,0,1,0,1,0,0,1,1,18.96,3.0,12,2023-04-25,FARM_0731,24.17
CATTLE_224525,Montbeliarde,South_Asia,IN,Subtropical,Intensive,107,294.8,4,Early,98,Pasture_Grass,12.7,4,62.9,6.97,1.5,7.0,13.2,27.6,42.8,Winter,0.94,1,1,1,1,0,0,1,1,6.92,3.5,12,2024-06-02,FARM_0052,6.57
CATTLE_224549,Guernsey,Oceania,IN,Temperate,Mixed,50,533.3,1,Mid,329,Pasture_Grass,9.4,2,44.5,2.48,7.1,8.6,15.7,13.6,48.0,Summer,0.52,0,1,1,1,1,0,1,0,3.48,3.5,24,2023-11-11,FARM_0808,3.81
CATTLE_224587,Ongole,South_Asia,IN,Subtropical,Pastoral,31,461.4,1,Mid,15,Pasture_Grass,7.2,2,39.9,5.54,10.0,8.1,8.6,25.2,81.4,Autumn,0.54,1,1,1,1,1,1,1,1,5.19,4.0,12,2024-06-28,FARM_0118,5.06
CATTLE_224618,Rathi,South_Asia,IN,Continental,Extensive,113,517.1,6,Mid,249,Green_Fodder,10.7,4,36.8,8.27,8.3,5.9,10.2,9.4,26.9,Monsoon,0.43,1,0,1,0,0,0,1,1,9.82,3.5,12,2022-04-26,FARM_0610,8.18
CATTLE_224631,Exotic_Local_Cross,Global,IN,Tropical,Pastoral,82,661.1,5,Mid,290,Silage,17.7,5,88.5,2.75,3.1,7.4,8.5,18.7,67.1,Spring,0.64,1,0,1,1,1,1,1,1,15.54,2.0,12,2022-09-25,FARM_0010,14.45
CATTLE_224654,NDama,Africa,IN,Mediterranean,Intensive,89,417.0,3,Late,359,Silage,16.3,4,48.8,3.93,8.5,6.1,7.2,34.1,19.3,Monsoon,0.42,1,1,1,1,0,1,1,1,0.24,3.5,12,2023-12-15,FARM_0802,0.0
CATTLE_224676,Sahiwal,Europe_NA,IN,Mediterranean,Extensive,123,436.6,6,Early,42,Hay,7.1,3,82.1,5.53,8.9,8.4,10.9,45.0,54.9,Autumn,0.67,0,1,1,1,0,1,1,1,7.66,4.5,12,2023-12-07,FARM_0260,8.37
CATTLE_224688,Deoni,South_America,IN,Mediterranean,Pastoral,127,373.6,3,Mid,99,Dry_Fodder,11.7,5,87.7,4.92,5.9,9.2,7.0,20.5,65.2,Monsoon,0.73,1,0,1,1,1,1,0,1,2.0,3.5,12,2024-01-14,FARM_0068,3.33
CATTLE_224689,Hariana,Oceania,IN,Temperate,Mixed,51,318.3,2,Mid,183,Green_Fodder,19.1,4,74.1,2.32,7.5,9.6,10.1,23.1,72.5,Spring,0.84,1,1,0,1,0,0,1,0,2.86,3.5,12,2022-02-06,FARM_0897,5.66
CATTLE_224719,Holstein_Zebu_Cross,Europe_NA,IN,Arid,Intensive,70,588.1,4,Mid,158,Mixed_Feed,4.8,4,50.5,7.73,6.6,9.2,10.5,30.1,34.6,Autumn,0.99,0,1,1,1,0,1,0,1,14.31,3.5,12,2022-07-22,FARM_0719,16.17
CATTLE_224780,Guernsey,Global,IN,Mediterranean,Intensive,82,368.7,3,Mid,211,Green_Fodder,20.1,5,70.3,4.83,7.4,5.3,7.1,27.3,86.6,Winter,0.76,0,1,1,1,1,0,1,0,17.36,4.5,12,2022-08-30,FARM_0913,17.39
CATTLE_224788,Ongole,South_Asia,IN,Tropical,Extensive,124,423.1,4,Late,352,Crop_Residues,10.1,1,89.2,8.41,1.7,4.7,17.7,23.3,58.1,Monsoon,0.4,0,1,0,0,0,1,1,1,0.0,4.5,8,2023-02-12,FARM_0438,0.0
CATTLE_224794,NDama,Oceania,IN,Subtropical,Semi_Intensive,63,330.9,3,Early,174,Silage,8.7,4,63.6,8.39,7.9,5.6,13.2,-5.6,77.4,Winter,0.52,1,1,0,0,0,1,0,0,2.68,2.5,24,2022-05-26,FARM_0148,3.84
CATTLE_224795,Guernsey,Oceania,IN,Tropical,Mixed,45,554.6,1,Late,250,Green_Fodder,11.3,2,28.8,6.94,3.4,9.9,12.5,33.0,62.8,Winter,0.6,0,1,0,1,1,0,0,0,7.45,3.0,12,2023-08-05,FARM_0806,5.76
CATTLE_224837,Danish_Red,South_America,IN,Mediterranean,Pastoral,26,419.7,3,Early,309,Hay,9.9,2,93.0,4.37,6.5,9.6,15.9,23.0,51.7,Summer,0.67,0,0,0,0,0,1,1,1,17.91,3.5,12,2024-05-02,FARM_0146,17.81
CATTLE_224838,Holstein_Zebu_Cross,South_Asia,IN,Continental,Mixed,56,301.7,3,Late,183,Silage,13.0,1,77.7,2.99,9.4,8.2,13.3,23.8,84.2,Winter,0.81,0,1,1,1,1,0,1,1,16.44,3.5,12,2023-10-12,FARM_0249,16.07
CATTLE_224872,Kankrej,Global,IN,Tropical,Extensive,98,698.3,3,Late,163,Dry_Fodder,12.2,2,55.5,5.74,6.1,9.0,8.9,32.2,54.7,Summer,0.82,1,1,0,1,1,1,1,1,0.3,3.5,24,2024-04-26,FARM_0096,0.91
CATTLE_224874,Illawarra_Shorthorn,South_America,IN,Continental,Mixed,43,683.1,3,Late,345,Concentrates,13.4,2,35.3,2.8,6.2,5.4,6.7,15.4,63.2,Spring,1.0,1,0,0,1,0,1,1,1,0.83,4.0,12,2024-12-27,FARM_0631,1.3
CATTLE_224883,Montbeliarde,South_America,IN,Tropical,Intensive,94,408.7,3,Late,324,Dry_Fodder,12.5,3,50.2,1.34,11.2,8.8,8.1,27.2,56.0,Summer,0.5,1,1,1,0,0,0,1,0,3.94,2.0,12,2022-04-26,FARM_0068,3.35
CATTLE_224887,Jersey_Zebu_Cross,Africa,IN,Subtropical,Mixed,34,689.7,5,Early,22,Green_Fodder,10.2,1,66.0,8.01,5.0,8.5,10.7,24.0,68.7,Autumn,0.77,1,1,0,0,1,1,1,1,11.34,3.5,6,2023-04-05,FARM_0316,8.85
CATTLE_224891,Norwegian_Red,South_Asia,IN,Subtropical,Pastoral,136,646.4,2,Late,225,Dry_Fodder,13.7,4,33.5,6.66,8.5,6.6,7.0,25.4,90.2,Winter,0.4,1,0,1,1,0,1,1,1,14.44,3.0,24,2024-06-10,FARM_0228,14.75
CATTLE_224959,Africander,Europe_NA,IN,Arid,Extensive,74,430.6,4,Mid,343,Green_Fodder,10.8,3,68.3,7.23,8.5,7.6,5.0,31.7,83.8,Autumn,0.7,1,1,1,1,1,0,0,1,4.16,3.5,12,2023-08-26,FARM_0963,2.35
CATTLE_224984,Holstein_Zebu_Cross,Africa,IN,Tropical,Pastoral,102,640.8,1,Early,85,Pasture_Grass,15.2,2,102.1,4.94,6.6,9.0,7.0,19.8,48.7,Winter,0.8,1,1,0,0,1,1,1,1,19.83,2.5,8,2024-11-19,FARM_0085,21.56
CATTLE_225002,Fleckvieh,South_Asia,IN,Arid,Intensive,103,489.4,6,Late,92,Silage,9.1,2,80.3,5.6,7.7,8.2,9.4,22.9,62.5,Spring,0.43,1,0,1,1,0,0,0,1,14.09,3.5,12,2024-01-13,FARM_0248,13.09
CATTLE_225008,Hariana,Global,IN,Tropical,Intensive,93,620.2,2,Late,152,Concentrates,16.4,2,84.2,6.7,10.5,6.7,13.2,36.3,68.8,Monsoon,0.31,1,1,0,0,0,1,0,0,5.6,3.5,12,2023-09-02,FARM_0551,3.87
CATTLE_225012,White_Fulani,Africa,IN,Continental,Semi_Intensive,59,492.9,6,Mid,125,Hay,14.3,3,67.0,2.34,4.2,11.4,10.1,29.5,39.1,Monsoon,0.63,1,1,1,1,1,1,1,0,1.03,3.0,12,2023-07-11,FARM_0479,3.03
CATTLE_225018,Gir,Oceania,IN,Temperate,Extensive,44,432.3,3,Mid,46,Green_Fodder,6.8,3,78.7,4.43,5.7,8.8,6.4,28.0,100.0,Winter,0.87,0,0,0,0,1,1,1,1,7.02,3.0,12,2022-11-19,FARM_0863,9.6
